#year,#month,#day,#time,#latitude_boat,#longitude_boat,#latitude_startboat,#longitude_startboat,#latitude_pin,#longitude_pin,#latitude_topmark,#longitude_topmark,#latitude_bottommark,#longitude_bottommark,#magnetometer_Angle,gyroscope_x,gyroscope_y,gyroscope_z,accelerometer_x,accelerometer_y,accelerometer_z,gpsAngle,markBoatAngle,angleToMark,distance,sattelites,livewind
2021,2,6,3592400,-37.6713055,176.1555888,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,228.57,0.43,0,-0.67,0.1,0,0.97,0,-15.41,116.02,3637.28,5,7
2021,2,6,3592500,-37.67138733,176.1557948,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,228.36,0.55,-0.18,-0.73,0.1,0,0.97,0,-15.1,116.55,3641.29,5,7
2021,2,6,3592500,-37.67138733,176.1557948,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,232.1,0.49,0.06,-0.67,0.1,0,0.97,0,-15.1,112.8,3641.29,5,7
2021,2,6,3592600,-37.67138317,176.1558967,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,228.69,8.79,12.94,6.59,0.07,-0.11,1.01,0,-14.96,116.34,3638.52,7,7
2021,2,6,3592700,-37.6713745,176.1559237,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,298.05,16.24,-124.76,4.15,-0.93,-0.05,0.21,0,-14.93,47.02,3636.97,7,7
2021,2,6,3592700,-37.6713745,176.1559237,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,321.04,-21.55,-67.08,3.23,-0.87,-0.07,-0.56,0,-14.93,24.03,3636.97,7,7
2021,2,6,3592800,-37.67134867,176.1559652,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,343.68,-14.95,-54.38,10.13,-0.26,-0.26,-1.1,0,-14.89,1.43,3633.26,8,7
2021,2,6,3592800,-37.67134867,176.1559652,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,349.48,26,25.09,6.65,-0.15,-0.11,-0.99,0,-14.89,4.36,3633.26,8,7
2021,2,6,3592900,-37.67133817,176.156024,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,348.45,-0.61,0.06,-0.92,-0.01,-0.21,-1.02,0,-14.81,3.26,3630.8,8,7
2021,2,6,3593000,-37.67133183,176.1559967,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,325.1,0.67,-0.24,-0.67,-0.01,-0.21,-1.02,0,-14.85,20.05,3630.74,8,7
2021,2,6,3593000,-37.67133183,176.1559967,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,7.48,0.85,-0.06,-0.73,-0.01,-0.21,-1.02,0,-14.85,22.33,3630.74,9,7
2021,2,6,3593100,-37.67133567,176.1559982,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,12.37,6.04,0.98,-4.09,0.05,-0.17,-1.08,0,-14.85,27.22,3631.11,9,7
2021,2,6,3593100,-37.67133567,176.1559982,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,12.05,24.17,-2.32,-0.49,-0.1,-0.31,-0.98,0,-14.85,26.89,3631.11,9,7
2021,2,6,3593200,-37.671333,176.1560022,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,12.01,32.9,-0.92,14.28,0.06,-0.36,-1.29,0,-14.84,26.85,3630.74,9,7
2021,2,6,3593300,-37.67132967,176.1560173,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,11.01,-2.32,-11.23,14.77,-0.01,-0.46,-0.96,0,-14.82,25.84,3630.04,9,7
2021,2,6,3593300,-37.67132967,176.1560173,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,11.03,-4.76,1.71,-3.97,-0.27,-0.4,-0.91,0,-14.82,25.85,3630.04,9,7
2021,2,6,3593400,-37.67132567,176.1560303,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,11.26,14.53,-2.81,-20.45,-0.06,0,-1.15,0,-14.81,26.07,3629.32,9,7
2021,2,6,3593400,-37.67132567,176.1560303,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,11.12,26.31,-14.04,1.71,-0.09,-0.26,-0.85,0,-14.81,25.92,3629.32,9,7
2021,2,6,3593500,-37.67132383,176.156034,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,347.77,1.4,1.04,-0.67,-0.11,-0.35,-0.98,0,-14.8,2.58,3629.04,9,7
2021,2,6,3593600,-37.671327,176.1560383,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,345.5,2.99,-1.34,-0.37,-0.06,-0.23,-1.05,0,-14.8,0.3,3629.28,9,7
2021,2,6,3593600,-37.671327,176.1560383,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,342.9,-8.42,46.08,-11.6,0.04,-0.1,-1.05,0,-14.8,2.31,3629.28,9,7
2021,2,6,3593700,-37.671324,176.1560345,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,342.33,-13.55,34.24,-10.07,-0.02,-0.14,-1.02,0,-14.8,2.86,3629.04,9,7
2021,2,6,3593800,-37.67131883,176.156031,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,342.49,11.84,13.06,0.37,-0.01,-0.01,-1,0,-14.81,2.7,3628.57,9,7
2021,2,6,3593800,-37.67131883,176.156031,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,342.86,25.7,16.24,-21.85,0.15,-0.09,-1.04,0,-14.81,2.33,3628.57,9,7
2021,2,6,3593900,-37.671317,176.1560287,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,343.55,-38.27,45.59,-14.1,0.1,-0.18,-1.06,0,-14.81,1.63,3628.42,9,7
2021,2,6,3593900,-37.671317,176.1560287,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,342.42,-23.25,14.71,-7.2,-0.16,-0.21,-1.06,0,-14.81,2.77,3628.42,9,7
2021,2,6,3594000,-37.67131867,176.1560308,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,343.73,47.12,-17.76,-12.27,-0.07,-0.09,-1.01,0,-14.81,1.46,3628.55,9,7
2021,2,6,3594100,-37.67131883,176.1560307,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,1.69,-29.91,18.19,-8.91,-0.1,-0.23,-0.99,0,-14.81,16.5,3628.57,9,7
2021,2,6,3594100,-37.67131883,176.1560307,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,9.14,1.04,0.37,-1.34,0.03,-0.19,-1.03,0,-14.81,23.95,3628.57,9,7
2021,2,6,3594200,-37.67131533,176.156027,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,8.88,0.61,0.06,-1.1,0.02,-0.19,-1.03,0,-14.82,23.7,3628.28,9,7
2021,2,6,3594200,-37.67131533,176.156027,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,9.58,0.98,-4.21,1.65,0.1,-0.23,-1.06,0,-14.82,24.39,3628.28,9,7
2021,2,6,3594300,-37.6713125,176.1560232,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,10.25,-1.04,4.82,-2.44,-0.05,-0.2,-1.02,0,-14.82,25.07,3628.06,8,7
2021,2,6,3594400,-37.6713075,176.1560192,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,12.23,-8.18,-3.42,-2.32,-0.09,-0.05,-1.02,0,-14.83,27.06,3627.61,9,7
2021,2,6,3594400,-37.6713075,176.1560192,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,11.61,-5.55,-0.43,0.12,-0.06,-0.2,-1.04,0,-14.83,26.44,3627.61,9,7
2021,2,6,3594500,-37.67130717,176.1560192,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,12.31,12.15,11.84,-2.08,0.03,-0.15,-1.12,0,-14.83,27.15,3627.58,9,7
2021,2,6,3594500,-37.67130717,176.1560192,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,12.31,-1.83,6.71,-0.31,-0.15,-0.18,-0.99,0,-14.83,27.14,3627.58,9,7
2021,2,6,3594600,-37.67129933,176.1560185,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,12.91,3.3,0.98,-2.87,-0.09,-0.06,-1.01,6.18,-14.84,27.75,3626.75,9,7
2021,2,6,3594700,-37.67130133,176.1560185,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,13.55,7.08,-1.34,0.06,-0.03,-0.11,-0.98,6.18,-14.84,28.39,3626.97,9,7
2021,2,6,3594700,-37.67130133,176.1560185,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,11.82,-20.57,-3.78,-3.11,-0.02,-0.02,-1.13,6.18,-14.84,26.65,3626.97,9,7
2021,2,6,3594800,-37.671301,176.1560195,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,12.07,-34.79,-9.89,-17.94,-0.1,0.02,-0.92,6.18,-14.83,26.9,3626.91,9,7
2021,2,6,3594800,-37.671301,176.1560195,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,11.14,-54.5,-22.52,5.92,-0.19,0.06,-1.09,6.18,-14.83,25.97,3626.91,9,7
2021,2,6,3594900,-37.6713015,176.1560193,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,343.83,0.55,-0.12,-0.61,-0.05,-0.13,-1.03,6.18,-14.83,1.33,3626.97,9,7
2021,2,6,3595000,-37.67130133,176.1560192,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,344.24,-2.01,8.85,-1.04,-0.04,-0.17,-1.04,6.18,-14.83,0.93,3626.95,9,7
2021,2,6,3595000,-37.67130133,176.1560192,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,345.06,-7.51,-10.38,0,0.01,-0.21,-1.03,6.18,-14.83,0.11,3626.95,9,7
2021,2,6,3595100,-37.67130367,176.15602,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,344.09,-1.95,-0.06,-0.06,-0.02,-0.16,-1.03,6.18,-14.83,1.08,3627.18,9,7
2021,2,6,3595200,-37.671305,176.1560202,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,344.59,-5.43,-23.07,4.52,0,-0.26,-1.03,6.18,-14.83,0.58,3627.32,9,7
2021,2,6,3595200,-37.671305,176.1560202,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,344.77,-18.13,-14.1,0.37,0.2,-0.75,-0.71,6.18,-14.83,0.4,3627.32,9,7
2021,2,6,3595300,-37.67130683,176.1560195,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,344.81,-44.49,28.56,5,0.08,-0.29,-1.05,6.18,-14.83,0.36,3627.53,9,7
2021,2,6,3595300,-37.67130683,176.1560195,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,343.41,17.4,2.01,-8.3,-0.05,0.21,-0.79,6.18,-14.83,1.76,3627.53,9,7
2021,2,6,3595400,-37.67130883,176.1560187,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,343.59,-46.14,-15.08,5.92,0.04,-0.54,-1.02,6.18,-14.83,1.58,3627.77,9,7
2021,2,6,3595500,-37.67131117,176.1560173,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,344.73,49.87,16.54,1.83,0.13,-0.17,-1.14,6.18,-14.83,0.44,3628.05,9,7
2021,2,6,3595500,-37.67131117,176.1560173,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.57,-1.95,2.32,-0.98,0.01,-0.26,-1.02,6.18,-14.83,6.4,3628.05,9,7
2021,2,6,3595600,-37.67131467,176.156016,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.75,0.49,0,-0.67,0.03,-0.25,-1.02,6.18,-14.83,6.58,3628.46,8,7
2021,2,6,3595600,-37.67131467,176.156016,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.97,0.67,0.06,-0.67,0.03,-0.25,-1.02,6.18,-14.83,6.8,3628.46,8,7
2021,2,6,3595700,-37.67131083,176.1560115,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.67,0.55,0.06,-0.67,0.03,-0.25,-1.02,6.18,-14.84,6.51,3628.14,9,7
2021,2,6,3595800,-37.671311,176.1560107,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.19,0.61,-0.06,-0.61,0.03,-0.25,-1.02,6.18,-14.84,6.03,3628.18,9,7
2021,2,6,3595800,-37.671311,176.1560107,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.61,0.79,-15.63,-0.73,0.03,-0.25,-1.01,6.18,-14.84,6.45,3628.18,9,7
2021,2,6,3595900,-37.67131083,176.1560085,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.4,0.79,-0.12,-0.73,0.02,-0.25,-1.01,6.18,-14.84,6.24,3628.21,9,7
2021,2,6,3595900,-37.67131083,176.1560085,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.82,0.73,0.06,-0.67,0.03,-0.25,-1.02,6.18,-14.84,6.66,3628.21,9,7
2021,2,6,4000000,-37.67130667,176.1560055,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.47,0.61,0.06,-0.79,0.02,-0.25,-1.02,6.18,-14.85,6.32,3627.83,8,7
2021,2,6,4000100,-37.67130383,176.1560022,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.77,0.61,-0.06,-0.61,0.03,-0.25,-1.02,6.18,-14.86,6.63,3627.6,8,7
2021,2,6,4000100,-37.67130383,176.1560022,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.57,0.67,-0.18,-0.67,0.02,-0.25,-1.02,6.18,-14.86,6.43,3627.6,8,7
2021,2,6,4000200,-37.67130167,176.1560015,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,352.1,0.73,0.06,-0.67,0.02,-0.25,-1.02,6.18,-14.86,6.96,3627.39,9,7
2021,2,6,4000300,-37.67130167,176.1560007,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.28,0.61,-0.12,-0.73,0.03,-0.25,-1.02,6.18,-14.86,6.14,3627.4,9,7
2021,2,6,4000300,-37.67130167,176.1560007,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.34,0.61,-0.12,-0.73,0.03,-0.25,-1.01,6.18,-14.86,6.2,3627.4,9,7
2021,2,6,4000400,-37.67129867,176.1560003,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,352.18,0.55,-0.24,-0.79,0.02,-0.25,-1.02,6.18,-14.86,7.04,3627.09,9,7
2021,2,6,4000400,-37.67129867,176.1560003,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.53,0.73,0.06,-0.79,0.03,-0.25,-1.02,6.18,-14.86,6.39,3627.09,9,7
2021,2,6,4000500,-37.67129717,176.1559993,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.51,0.73,0.06,-0.79,0.03,-0.25,-1.02,6.18,-14.86,6.37,3626.95,9,7
2021,2,6,4000600,-37.67129567,176.1559987,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.59,0.67,-0.06,-0.79,0.02,-0.25,-1.01,6.18,-14.86,6.46,3626.8,9,7
2021,2,6,4000600,-37.67129567,176.1559987,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,352.68,45.23,-27.04,5.13,0.05,0.03,-1.05,6.18,-14.86,7.54,3626.8,9,7
2021,2,6,4000700,-37.67129617,176.155998,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,351.57,-26.98,-16.78,-3.85,0.01,-0.18,-1.02,6.18,-14.86,6.44,3626.87,9,7
2021,2,6,4000700,-37.67129617,176.155998,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,352.83,0.49,-0.18,-0.73,0.07,-0.25,-1.01,6.18,-14.86,7.7,3626.87,9,7
2021,2,6,4000800,-37.671292,176.1559942,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,359.81,0.61,-0.12,-0.79,0.07,-0.25,-1.01,6.18,-14.87,14.68,3626.51,9,7
2021,2,6,4000900,-37.6712925,176.1559948,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,358.31,0.85,0.12,-0.67,0.06,-0.25,-1.01,6.18,-14.87,13.18,3626.55,9,7
2021,2,6,4000900,-37.6712925,176.1559948,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,357.93,0.61,-0.06,-0.79,0.07,-0.26,-1.01,6.18,-14.87,12.8,3626.55,9,7
2021,2,6,4001000,-37.67129283,176.1559957,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,356.57,0.61,-0.06,-0.79,0.07,-0.26,-1.01,6.18,-14.87,11.44,3626.57,9,7
2021,2,6,4001000,-37.67129283,176.1559957,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,357.45,0.61,-0.06,-0.67,0.07,-0.26,-1.01,6.18,-14.87,12.32,3626.57,9,7
2021,2,6,4001100,-37.67129417,176.1559932,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,357.78,0.55,-0.06,-0.85,0.07,-0.26,-1.01,6.18,-14.87,12.65,3626.77,9,7
2021,2,6,4001200,-37.67129367,176.1559923,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,357.44,0.55,-0.06,-0.61,0.07,-0.26,-1.01,6.18,-14.87,12.31,3626.73,9,7
2021,2,6,4001200,-37.67129367,176.1559923,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,358.32,0.61,0,-0.61,0.07,-0.26,-1.01,6.18,-14.87,13.2,3626.73,9,7
2021,2,6,4001300,-37.671296,176.1559928,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,358.9,0.49,-0.18,-0.73,0.06,-0.25,-1.01,6.18,-14.87,13.77,3626.97,9,7
2021,2,6,4001300,-37.671296,176.1559928,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,353.9,0.73,-0.06,-0.73,0.07,-0.26,-1.01,6.18,-14.87,8.77,3626.97,9,7
2021,2,6,4001400,-37.67130067,176.155994,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,353.96,0.73,0,-0.79,0.07,-0.26,-1.01,6.18,-14.87,8.83,3627.45,9,7
2021,2,6,4001500,-37.67130367,176.1559913,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.34,0.55,0,-0.73,0.07,-0.26,-1.01,6.18,-14.87,9.21,3627.83,9,7
2021,2,6,4001500,-37.67130367,176.1559913,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.38,0.49,-0.18,-0.73,0.07,-0.26,-1.01,6.18,-14.87,9.25,3627.83,9,7
2021,2,6,4001600,-37.6713105,176.1559897,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.12,0.37,0.06,-0.73,0.07,-0.26,-1.01,6.18,-14.87,9.99,3628.6,9,7
2021,2,6,4001700,-37.671322,176.155989,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.65,0.73,0,-0.79,0.07,-0.26,-1.01,6.18,-14.87,9.52,3629.85,9,7
2021,2,6,4001700,-37.671322,176.155989,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.9,0.61,0.06,-0.79,0.07,-0.26,-1.01,6.18,-14.87,9.76,3629.85,9,7
2021,2,6,4001800,-37.67132883,176.1559867,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.77,0.73,0,-0.61,0.07,-0.26,-1.01,6.18,-14.87,9.63,3630.64,9,7
2021,2,6,4001800,-37.67132883,176.1559867,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.99,0.67,-0.12,-0.73,0.07,-0.26,-1.01,6.18,-14.87,9.86,3630.64,9,7
2021,2,6,4001900,-37.67133417,176.1559842,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,352.07,0.61,-0.06,-0.67,0.07,-0.26,-1.01,6.18,-14.87,6.94,3631.27,9,7
2021,2,6,4002000,-37.6713365,176.1559827,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.87,0.73,-0.06,-0.67,0.07,-0.26,-1.01,6.18,-14.87,9.74,3631.55,9,7
2021,2,6,4002000,-37.6713365,176.1559827,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.38,0.67,-0.06,-0.73,0.07,-0.26,-1.01,6.18,-14.87,9.25,3631.55,9,7
2021,2,6,4002100,-37.67133867,176.1559812,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.04,0.55,0.06,-0.67,0.07,-0.26,-1.01,6.18,-14.87,9.91,3631.82,9,7
2021,2,6,4002100,-37.67133867,176.1559812,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.65,0.79,-0.06,-0.61,0.07,-0.26,-1.01,6.18,-14.87,9.52,3631.82,9,7
2021,2,6,4002200,-37.671342,176.1559797,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.54,0.73,-0.18,-0.67,0.07,-0.26,-1.01,6.18,-14.87,9.41,3632.21,9,7
2021,2,6,4002300,-37.67134467,176.1559792,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.66,0.61,0,-0.61,0.07,-0.27,-1.01,6.18,-14.87,9.53,3632.51,9,7
2021,2,6,4002300,-37.67134467,176.1559792,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.16,0.73,0.12,-0.55,0.07,-0.27,-1.01,6.18,-14.87,10.03,3632.51,9,7
2021,2,6,4002400,-37.67134717,176.1559787,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.56,0.49,-0.06,-0.73,0.07,-0.26,-1.01,6.18,-14.87,9.43,3632.79,9,7
2021,2,6,4002400,-37.67134717,176.1559787,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.56,0.49,0,-0.73,0.07,-0.27,-1.01,6.18,-14.87,9.42,3632.79,9,7
2021,2,6,4002500,-37.6713485,176.1559782,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.33,0.73,0,-0.79,0.07,-0.27,-1.01,6.18,-14.87,9.2,3632.95,9,7
2021,2,6,4002600,-37.67135,176.1559778,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.26,0.43,0,-0.61,0.07,-0.27,-1.01,6.18,-14.87,9.13,3633.11,9,7
2021,2,6,4002600,-37.67135,176.1559778,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.06,0.67,-0.12,-0.92,0.07,-0.27,-1.01,6.18,-14.87,8.93,3633.11,9,7
2021,2,6,4002700,-37.67135067,176.1559777,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.97,0.61,0,-0.79,0.07,-0.27,-1.01,6.18,-14.87,9.84,3633.19,9,7
2021,2,6,4002800,-37.671351,176.1559758,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,355.27,0.61,0,-0.61,0.07,-0.27,-1.01,6.18,-14.87,10.14,3633.27,9,7
2021,2,6,4002800,-37.671351,176.1559758,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.19,0.79,-0.12,-0.61,0.07,-0.27,-1.01,6.18,-14.87,9.06,3633.27,9,7
2021,2,6,4002900,-37.6713515,176.1559742,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.36,0.73,0,-0.73,0.07,-0.27,-1.01,6.18,-14.87,9.23,3633.36,9,7
2021,2,6,4002900,-37.6713515,176.1559742,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.52,0.85,0.06,-0.67,0.07,-0.27,-1.01,6.18,-14.87,9.39,3633.36,9,7
2021,2,6,4003000,-37.67135183,176.1559743,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.78,0.79,0,-0.67,0.07,-0.27,-1.01,6.18,-14.87,9.65,3633.39,9,7
2021,2,6,4003100,-37.67135183,176.1559758,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.99,0.73,0,-0.73,0.07,-0.27,-1.01,6.18,-14.87,9.86,3633.36,9,7
2021,2,6,4003100,-37.67135183,176.1559758,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.38,0.79,-0.06,-0.79,0.07,-0.27,-1.01,6.18,-14.87,9.25,3633.36,9,7
2021,2,6,4003200,-37.67135183,176.1559757,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,353.83,0.55,0.06,-0.79,0.07,-0.27,-1.01,6.18,-14.87,8.7,3633.36,9,7
2021,2,6,4003200,-37.67135183,176.1559757,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.59,0.55,-0.18,-0.85,0.07,-0.27,-1.01,6.18,-14.87,9.46,3633.36,9,7
2021,2,6,4003300,-37.6713515,176.1559747,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,-37.63977,176.166565,354.26,0.67,-0.24,-0.73,0.07,-0.27,-1.01,6.18,-14.87,9.13,3633.35,9,7
